transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi,inventory_ID,opname_stock
TRX4675395,1/1/2020,40399,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,4.1,Gary Smith,KF507,"Other analgesics and antipyretics, Pyrazolones and Anilides",757500,0.01,30,757424.25,227227.275,3.5,INV4728825,71
TRX9212206,1/1/2020,31572,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4,Natasha Lyons,KF303,Drugs for obstructive airway diseases,498100,0.07,25,497751.33,124437.8325,4,INV4444597,53
TRX3485787,1/1/2020,50270,Kimia Farma - Apotek,Madiun,Jawa Timur,4.5,Lauren Glass,KF824,"Psycholeptics drugs, Hypnotics and sedatives drugs",787700,0.02,30,787542.46,236262.738,3.2,INV1298444,15
TRX4040835,1/1/2020,18301,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.9,Johnny Jones MD,KF312,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",774700,0.13,30,773692.89,232107.867,3.7,INV9359329,42
TRX2801664,1/1/2020,66153,Kimia Farma - Apotek,Solok,Sumatera Barat,4.9,Briana Adams,KF180,"Other analgesics and antipyretics, Pyrazolones and Anilides",739900,0.11,30,739086.11,221725.833,4.5,INV2321694,11
TRX9371836,1/1/2020,41081,Kimia Farma - Apotek,Pekanbaru,Riau,4.2,Gloria Rice,KF576,"Other analgesics and antipyretics, Salicylic acid and derivatives",353300,0.02,25,353229.34,88307.335,5,INV3118683,26
TRX3266952,1/1/2020,22840,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,4.1,Daniel Chen,KF818,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",14200,0.05,10,14192.9,1419.29,4.4,INV3799378,60
TRX1802333,1/1/2020,44176,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.7,Michael Simpson,KF273,Drugs for obstructive airway diseases,370600,0.15,25,370044.1,92511.025,4.9,INV1736395,28
TRX3406896,1/1/2020,45903,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.9,Jennifer Watts,KF162,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",840200,0.08,30,839527.84,251858.352,3.1,INV1847571,63
TRX5647030,1/1/2020,32294,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.2,Ann Trevino,KF381,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",564100,0.08,30,563648.72,169094.616,3.4,INV5957326,16
TRX9139008,1/1/2020,16339,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Shannon Wolfe,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.14,30,866285.5,259885.65,4.2,INV7853968,10
TRX6065031,1/1/2020,75963,Kimia Farma - Klinik & Apotek,Padang Sidempuan,Sumatera Utara,4.1,Tracy Stout,KF240,"Psycholeptics drugs, Anxiolytic drugs",491300,0.06,25,491005.22,122751.305,4.8,INV5377966,39
TRX6025696,1/1/2020,99291,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.2,Jesse Mendoza,KF198,"Other analgesics and antipyretics, Salicylic acid and derivatives",287100,0.01,20,287071.29,57414.258,3.3,INV2219952,18
TRX1648806,1/1/2020,89229,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,4,Kim Lowe,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.05,20,125037.45,25007.49,3,INV1153863,89
TRX4675395,1/1/2020,40399,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,4.1,Gary Smith,KF507,"Other analgesics and antipyretics, Pyrazolones and Anilides",757500,0.01,30,757424.25,227227.275,3.5,INV3662945,82
TRX9843155,1/1/2020,16331,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.5,Cody Foster,KF999,"Other analgesics and antipyretics, Pyrazolones and Anilides",389900,0.09,25,389549.09,97387.2725,4.6,INV7270471,75
TRX8412429,1/1/2020,20957,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.7,Sarah Stuart,KF151,"Other analgesics and antipyretics, Pyrazolones and Anilides",723800,0.09,30,723148.58,216944.574,3.2,INV7379224,39
TRX9684904,1/1/2020,42584,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,4.2,Jason Peterson,KF294,Antihistamines for systemic use,455900,0.15,25,455216.15,113804.0375,3.7,INV2201674,13
TRX9665387,1/1/2020,30408,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,3.9,Samuel Keller,KF322,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",626100,0.03,30,625912.17,187773.651,4.4,INV8634245,79
TRX3126234,1/1/2020,58133,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.7,Micheal Newman,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.11,15,51143.68,7671.552,4.5,INV4129354,75
TRX9450131,1/1/2020,52192,Kimia Farma - Apotek,Karawang,Jawa Barat,4.2,Jennifer Leblanc,KF990,"Psycholeptics drugs, Anxiolytic drugs",565100,0.11,30,564478.39,169343.517,4.5,INV6917034,52
TRX5693534,1/1/2020,56342,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.2,Peter Wade,KF510,"Psycholeptics drugs, Anxiolytic drugs",758300,0.14,30,757238.38,227171.514,4.4,INV4949500,61
TRX9554824,1/1/2020,64844,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.1,Rachel Moses,KF782,"Other analgesics and antipyretics, Salicylic acid and derivatives",857800,0.08,30,857113.76,257134.128,4.4,INV1343443,53
TRX1865134,1/1/2020,98676,Kimia Farma - Apotek,Malang,Jawa Timur,4.4,Kaitlyn Wolfe,KF790,"Other analgesics and antipyretics, Salicylic acid and derivatives",938600,0.04,30,938224.56,281467.368,4.4,INV9287299,49
TRX2663581,1/1/2020,71859,Kimia Farma - Klinik-Apotek-Laboratorium,Padang,Sumatera Barat,4.3,Heather Morgan,KF521,"Other analgesics and antipyretics, Salicylic acid and derivatives",765500,0.06,30,765040.7,229512.21,4.9,INV2219818,24
TRX1116058,1/1/2020,18132,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.7,William Davis,KF557,"Psycholeptics drugs, Anxiolytic drugs",411900,0.01,25,411858.81,102964.7025,3.1,INV9820853,58
TRX1009998,1/1/2020,30917,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.5,Maureen Ortega MD,KF505,"Psycholeptics drugs, Hypnotics and sedatives drugs",454900,0.11,25,454399.61,113599.9025,4.2,INV7704622,100
TRX7430726,1/1/2020,18894,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.7,Dr. John Le,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.14,30,702914.54,210874.362,4.8,INV3659033,56
TRX8159977,1/1/2020,59765,Kimia Farma - Apotek,Garut,Jawa Barat,4.1,Bradley Gonzales,KF999,"Other analgesics and antipyretics, Pyrazolones and Anilides",389900,0.05,25,389705.05,97426.2625,3,INV9662268,87
TRX2455352,1/1/2020,25088,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4,Rhonda Lambert,KF998,"Psycholeptics drugs, Hypnotics and sedatives drugs",71300,0.07,15,71250.09,10687.5135,3.8,INV9751284,9
TRX2455352,1/1/2020,25088,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4,Rhonda Lambert,KF998,"Psycholeptics drugs, Hypnotics and sedatives drugs",71300,0.07,15,71250.09,10687.5135,3.8,INV7345574,86
TRX1778674,1/1/2020,80485,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.7,Perry Williamson,KF303,Drugs for obstructive airway diseases,498100,0.11,25,497552.09,124388.0225,4.6,INV8836029,97
TRX5907624,1/1/2020,52148,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,3.9,Lauren Peterson,KF925,"Psycholeptics drugs, Anxiolytic drugs",876600,0.07,30,875986.38,262795.914,4,INV7351884,95
TRX9848190,1/1/2020,83651,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,3.9,Brandon Eaton,KF513,"Psycholeptics drugs, Hypnotics and sedatives drugs",665800,0.01,30,665733.42,199720.026,3.2,INV9576275,12
TRX9848190,1/1/2020,83651,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,3.9,Brandon Eaton,KF513,"Psycholeptics drugs, Hypnotics and sedatives drugs",665800,0.01,30,665733.42,199720.026,3.2,INV1453143,25
TRX4248112,1/1/2020,99554,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.1,Michael Hernandez MD,KF513,"Psycholeptics drugs, Hypnotics and sedatives drugs",665800,0.11,30,665067.62,199520.286,3.7,INV9992346,67
TRX8201196,1/1/2020,36412,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.7,Sarah Bradley,KF629,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",273900,0.01,20,273872.61,54774.522,3.7,INV4734345,13
TRX9432951,1/1/2020,47268,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.6,Chad Patterson,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.07,10,6395.52,639.552,4.4,INV7087518,99
TRX6867213,1/1/2020,64187,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.6,Megan Jones,KF801,"Other analgesics and antipyretics, Salicylic acid and derivatives",530300,0.02,30,530193.94,159058.182,5,INV2989915,51
TRX2251404,1/1/2020,49876,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4,Barbara Johnson,KF178,"Other analgesics and antipyretics, Pyrazolones and Anilides",877500,0.03,30,877236.75,263171.025,3.4,INV1535370,15
TRX3198571,1/1/2020,67118,Kimia Farma - Klinik & Apotek,Banda Aceh,Aceh,4.7,Michael Melton,KF303,Drugs for obstructive airway diseases,498100,0.05,25,497850.95,124462.7375,3.1,INV4768308,37
TRX6961124,1/1/2020,59614,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.9,Judy Rodriguez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.15,10,6390.4,639.04,3.6,INV8313310,15
TRX2269127,1/1/2020,33069,Kimia Farma - Apotek,Garut,Jawa Barat,3.9,Miranda Schmitt,KF998,"Psycholeptics drugs, Hypnotics and sedatives drugs",71300,0.1,15,71228.7,10684.305,3.6,INV2480984,89
TRX8804899,1/1/2020,44221,Kimia Farma - Apotek,Garut,Jawa Barat,4,Casey Sanchez,KF180,"Other analgesics and antipyretics, Pyrazolones and Anilides",739900,0.09,30,739234.09,221770.227,4.7,INV6885536,40
TRX4556842,1/1/2020,30242,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.5,Lisa Williams,KF166,"Psycholeptics drugs, Anxiolytic drugs",823800,0.09,30,823058.58,246917.574,4.3,INV7745332,5
TRX9008549,1/1/2020,14798,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.4,Danielle Barrett MD,KF611,"Other analgesics and antipyretics, Pyrazolones and Anilides",544800,0.11,30,544200.72,163260.216,4.7,INV2468458,84
TRX4979483,1/1/2020,66912,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9,Joseph Johnson,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.08,30,632493.6,189748.08,4.7,INV9119426,4
TRX4979483,1/1/2020,66912,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,3.9,Joseph Johnson,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.08,30,632493.6,189748.08,4.7,INV1154465,63
TRX1660132,1/1/2020,92169,Kimia Farma - Klinik-Apotek-Laboratorium,Batam,Kepulauan Riau,4.8,Spencer Simon,KF782,"Other analgesics and antipyretics, Salicylic acid and derivatives",857800,0.11,30,856856.42,257056.926,4.7,INV8294698,10
TRX8026114,1/1/2020,46551,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.8,Justin Friedman,KF678,"Psycholeptics drugs, Hypnotics and sedatives drugs",426700,0.13,25,426145.29,106536.3225,4.8,INV2206826,87
TRX8493700,1/1/2020,22494,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.2,Antonio Elliott,KF492,"Psycholeptics drugs, Hypnotics and sedatives drugs",751900,0.14,30,750847.34,225254.202,3.5,INV1268450,21
TRX8877921,1/1/2020,46982,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.1,Mary Arnold,KF505,"Psycholeptics drugs, Hypnotics and sedatives drugs",454900,0,25,454900,113725,3.5,INV4770971,15
TRX6771560,1/1/2020,15943,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.7,Erika Myers,KF790,"Other analgesics and antipyretics, Salicylic acid and derivatives",938600,0.08,30,937849.12,281354.736,3.5,INV9746133,59
TRX1745247,1/1/2020,20788,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4,Joshua Carson,KF548,"Other analgesics and antipyretics, Pyrazolones and Anilides",877500,0.06,30,876973.5,263092.05,4,INV7336248,0
TRX3660730,1/1/2020,58103,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7,David Bruce,KF236,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",417300,0.14,25,416715.78,104178.945,3.2,INV3781853,24
TRX2317116,1/1/2020,49520,Kimia Farma - Apotek,Subang,Jawa Barat,4.4,Billy Martinez,KF201,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",78400,0.03,15,78376.48,11756.472,4.4,INV8482959,40
TRX3126234,1/1/2020,58133,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.7,Micheal Newman,KF955,"Psycholeptics drugs, Hypnotics and sedatives drugs",51200,0.11,15,51143.68,7671.552,4.5,INV8410212,28
TRX6816013,1/1/2020,46514,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,3.9,Adam Gibbs,KF260,"Other analgesics and antipyretics, Pyrazolones and Anilides",118700,0.12,20,118557.56,23711.512,3.4,INV2222267,17
TRX6940460,1/1/2020,31016,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.4,Diana Baldwin,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.08,15,51958.4,7793.76,3.4,INV9294131,8
TRX9906335,1/1/2020,78858,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,4.4,Jennifer Miller,KF600,"Other analgesics and antipyretics, Salicylic acid and derivatives",843000,0.06,30,842494.2,252748.26,4.9,INV8694479,63
TRX5647030,1/1/2020,32294,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.2,Ann Trevino,KF381,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",564100,0.08,30,563648.72,169094.616,3.4,INV7584244,71
TRX6287082,1/1/2020,70595,Kimia Farma - Apotek,Garut,Jawa Barat,4.9,Nicole Johnson,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.02,25,300739.84,75184.96,3.4,INV8354608,20
TRX1031640,1/1/2020,53053,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9,Derek Simmons,KF378,Drugs for obstructive airway diseases,283100,0.14,20,282703.66,56540.732,3.1,INV7570554,20
TRX1116058,1/1/2020,18132,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.7,William Davis,KF557,"Psycholeptics drugs, Anxiolytic drugs",411900,0.01,25,411858.81,102964.7025,3.1,INV1623067,73
TRX9611585,1/1/2020,37402,Kimia Farma - Apotek,Bekasi,Jawa Barat,3.9,Melvin Stevens,KF710,Antihistamines for systemic use,958000,0.15,30,956563,286968.9,3.1,INV1585500,22
TRX8116350,1/1/2020,76442,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4,Miguel Stephens,KF378,Drugs for obstructive airway diseases,283100,0.04,20,282986.76,56597.352,3.6,INV6472618,76
TRX7582051,1/1/2020,13811,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4,Dillon Campbell,KF556,"Other analgesics and antipyretics, Salicylic acid and derivatives",320300,0.11,25,319947.67,79986.9175,3.6,INV9065526,19
TRX8865122,1/1/2020,69213,Kimia Farma - Klinik-Apotek-Laboratorium,Padang,Sumatera Barat,4.8,Nicole Vazquez,KF520,Drugs for obstructive airway diseases,622500,0.09,30,621939.75,186581.925,4.3,INV3252822,70
TRX9430581,1/1/2020,39130,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.7,Andrea Burch,KF678,"Psycholeptics drugs, Hypnotics and sedatives drugs",426700,0.11,25,426230.63,106557.6575,4.8,INV2740587,53
TRX2463523,1/1/2020,90734,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.6,Shannon Alvarez,KF961,"Other analgesics and antipyretics, Salicylic acid and derivatives",438100,0.03,25,437968.57,109492.1425,4.8,INV8833594,31
TRX4145032,1/1/2020,93763,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4.8,Heidi Guerra,KF162,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",840200,0.08,30,839527.84,251858.352,3.3,INV8131510,46
TRX7586029,1/1/2020,31365,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.4,Melanie Lewis,KF556,"Other analgesics and antipyretics, Salicylic acid and derivatives",320300,0.14,25,319851.58,79962.895,3,INV6122674,31
TRX5686680,1/1/2020,13262,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.7,Amy Park,KF240,"Psycholeptics drugs, Anxiolytic drugs",491300,0.13,25,490661.31,122665.3275,3.5,INV8431155,92
TRX6987655,1/1/2020,40344,Kimia Farma - Klinik-Apotek-Laboratorium,Bekasi,Jawa Barat,5,Joseph Stephenson,KF498,Drugs for obstructive airway diseases,178600,0.08,20,178457.12,35691.424,3.8,INV8541350,24
TRX2325459,1/1/2020,87969,Kimia Farma - Apotek,Sukabumi,Jawa Barat,4.4,Allison Martinez,KF724,Drugs for obstructive airway diseases,320900,0.14,25,320450.74,80112.685,3.5,INV9766707,65
TRX8673486,1/1/2020,33406,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.7,Brandon Camacho,KF313,"Psycholeptics drugs, Anxiolytic drugs",503300,0.1,30,502796.7,150839.01,4,INV8750447,61
TRX2801664,1/1/2020,66153,Kimia Farma - Apotek,Solok,Sumatera Barat,4.9,Briana Adams,KF180,"Other analgesics and antipyretics, Pyrazolones and Anilides",739900,0.11,30,739086.11,221725.833,4.5,INV1377638,94
TRX8157597,1/1/2020,42185,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,5,Oscar Brown,KF316,Antihistamines for systemic use,714800,0.11,30,714013.72,214204.116,4.4,INV7295860,23
TRX9450131,1/1/2020,52192,Kimia Farma - Apotek,Karawang,Jawa Barat,4.2,Jennifer Leblanc,KF990,"Psycholeptics drugs, Anxiolytic drugs",565100,0.11,30,564478.39,169343.517,4.5,INV1326156,53
TRX3589115,1/1/2020,32325,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.4,Sherri Lewis,KF223,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",401700,0.12,25,401217.96,100304.49,3.4,INV8031950,52
TRX3446549,1/1/2020,16311,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.6,Lindsey Weber,KF395,Drugs for obstructive airway diseases,755400,0.02,30,755248.92,226574.676,3.1,INV2461634,26
TRX5854100,1/1/2020,12069,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.1,Tina Anderson,KF545,"Other analgesics and antipyretics, Salicylic acid and derivatives",801700,0.06,30,801218.98,240365.694,3.1,INV4450618,24
TRX1950332,1/1/2020,87381,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4,Jessica Dixon,KF977,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",986400,0.11,30,985314.96,295594.488,3.1,INV7003135,53
TRX4055923,1/1/2020,18280,Kimia Farma - Klinik & Apotek,Yogyakarta,DI Yogyakarta,4.8,Robert Humphrey,KF223,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",401700,0.09,25,401338.47,100334.6175,3.6,INV6679303,1
TRX6948372,1/1/2020,44522,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.6,Brian Brown,KF600,"Other analgesics and antipyretics, Salicylic acid and derivatives",843000,0.15,30,841735.5,252520.65,3.6,INV8576614,64
TRX9990804,1/1/2020,76258,Kimia Farma - Klinik-Apotek-Laboratorium,Pematangsiantar,Sumatera Utara,4.6,Melissa Cortez,KF132,"Psycholeptics drugs, Hypnotics and sedatives drugs",6400,0.05,10,6396.8,639.68,4.7,INV2475889,97
TRX6603815,1/1/2020,13862,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.3,Jessica Wagner DDS,KF198,"Other analgesics and antipyretics, Salicylic acid and derivatives",287100,0.15,20,286669.35,57333.87,4.7,INV9096165,50
TRX5920964,1/1/2020,99554,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.1,Elizabeth Allen,KF731,"Psycholeptics drugs, Hypnotics and sedatives drugs",78800,0.04,15,78768.48,11815.272,4.7,INV1901022,5
TRX1660132,1/1/2020,92169,Kimia Farma - Klinik-Apotek-Laboratorium,Batam,Kepulauan Riau,4.8,Spencer Simon,KF782,"Other analgesics and antipyretics, Salicylic acid and derivatives",857800,0.11,30,856856.42,257056.926,4.7,INV8579390,22
TRX8578166,1/1/2020,96486,Kimia Farma - Klinik & Apotek,Bandung,Jawa Barat,4.4,Anthony Harvey,KF223,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",401700,0.14,25,401137.62,100284.405,4.8,INV2268187,19
TRX6178204,1/1/2020,59571,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,4.9,Carrie Reed,KF786,Drugs for obstructive airway diseases,532900,0.03,30,532740.13,159822.039,4.8,INV7204303,99
TRX8795162,1/1/2020,73954,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.4,Diane Solomon,KF389,Drugs for obstructive airway diseases,761700,0.1,30,760938.3,228281.49,3.3,INV1461647,68
TRX7380209,1/1/2020,46118,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4,Nancy Garrett,KF477,Antihistamines for systemic use,747200,0.01,30,747125.28,224137.584,3,INV9500766,2
TRX5500519,1/1/2020,59275,Kimia Farma - Apotek,Garut,Jawa Barat,4.6,Sarah Sullivan,KF190,"Psycholeptics drugs, Anxiolytic drugs",286300,0.1,20,286013.7,57202.74,3.5,INV5993773,57
TRX3251294,1/1/2020,14693,Kimia Farma - Apotek,Karawang,Jawa Barat,3.9,Elizabeth Gonzales,KF448,Antihistamines for systemic use,242300,0.1,20,242057.7,48411.54,3.8,INV5251069,72
TRX8493700,1/1/2020,22494,Kimia Farma - Apotek,Cianjur,Jawa Barat,4.2,Antonio Elliott,KF492,"Psycholeptics drugs, Hypnotics and sedatives drugs",751900,0.14,30,750847.34,225254.202,3.5,INV6868531,76
TRX2837623,1/1/2020,41125,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.1,James Reed,KF808,"Psycholeptics drugs, Anxiolytic drugs",158900,0.1,20,158741.1,31748.22,3.5,INV3002268,57
TRX6021247,1/1/2020,49468,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.7,Reginald Nichols,KF260,"Other analgesics and antipyretics, Pyrazolones and Anilides",118700,0.09,20,118593.17,23718.634,4,INV4424245,89
TRX9174417,1/1/2020,38307,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,4.2,Emily Ramos,KF460,"Psycholeptics drugs, Anxiolytic drugs",334300,0.05,25,334132.85,83533.2125,4.1,INV9446663,20
TRX6404649,1/1/2020,84382,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.1,Benjamin Erickson,KF492,"Psycholeptics drugs, Hypnotics and sedatives drugs",751900,0.14,30,750847.34,225254.202,4.6,INV9525479,10
TRX4713448,1/1/2020,59763,Kimia Farma - Klinik & Apotek,Indramayu,Jawa Barat,4.5,Brady Martinez,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.02,20,108478.3,21695.66,4.6,INV4003234,26
TRX6561234,1/1/2020,41583,Kimia Farma - Klinik & Apotek,Tangerang,Banten,4.1,Emily Oliver,KF710,Antihistamines for systemic use,958000,0.01,30,957904.2,287371.26,4,INV1514910,61
TRX5951909,1/1/2020,41012,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.2,Kyle Rosales,KF406,"Psycholeptics drugs, Hypnotics and sedatives drugs",766200,0.12,30,765280.56,229584.168,4.5,INV6105508,53
TRX8157597,1/1/2020,42185,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,5,Oscar Brown,KF316,Antihistamines for systemic use,714800,0.11,30,714013.72,214204.116,4.4,INV7796197,21
TRX3884637,1/1/2020,14724,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.4,Janet Kim,KF141,Drugs for obstructive airway diseases,221100,0.04,20,221011.56,44202.312,3.4,INV9196643,70
TRX3308006,1/1/2020,69958,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.7,Melanie Crawford,KF545,"Other analgesics and antipyretics, Salicylic acid and derivatives",801700,0.08,30,801058.64,240317.592,3.9,INV6649700,63
TRX8804899,1/1/2020,44221,Kimia Farma - Apotek,Garut,Jawa Barat,4,Casey Sanchez,KF180,"Other analgesics and antipyretics, Pyrazolones and Anilides",739900,0.09,30,739234.09,221770.227,4.7,INV7914041,63
TRX6844484,1/1/2020,93093,Kimia Farma - Klinik-Apotek-Laboratorium,Indramayu,Jawa Barat,5,Lisa Reyes,KF685,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",740400,0.07,30,739881.72,221964.516,4.3,INV5276411,60
TRX5920964,1/1/2020,99554,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.1,Elizabeth Allen,KF731,"Psycholeptics drugs, Hypnotics and sedatives drugs",78800,0.04,15,78768.48,11815.272,4.7,INV3152164,8
TRX4625809,1/1/2020,99409,Kimia Farma - Apotek,Bekasi,Jawa Barat,4,Samantha Sanchez,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.08,15,51958.4,7793.76,3.3,INV9400516,62
TRX7094799,1/1/2020,90714,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,4.2,Megan Cox,KF279,Antihistamines for systemic use,411000,0.08,25,410671.2,102667.8,3.8,INV7023568,74
TRX2050200,1/1/2020,59260,Kimia Farma - Apotek,Ambon,Maluku,4.1,Jessica Watson,KF678,"Psycholeptics drugs, Hypnotics and sedatives drugs",426700,0.11,25,426230.63,106557.6575,3.8,INV6831059,12
